IMAGE_index, class, x, y
0001156, 3, 0.0390625, 0.4921875
0001156, 7, 0.7734375, 0.4921875
0001158, 0, 0.3203125, 0.6640625
0001158, 3, 0.5546875, 0.5703125
0001158, 8, 0.1015625, 0.7265625
0001165, 0, 0.6484375, 0.3046875
0001165, 4, 0.4140625, 0.2734375
0001177, 0, 0.2265625, 0.7734375
0001177, 9, 0.0703125, 0.4609375
0001181, 0, 0.3203125, 0.3359375
0001181, 6, 0.6484375, 0.1328125
0001181, 6, 0.1953125, 0.6484375
0001181, 8, 0.0859375, 0.2578125
0001188, 0, 0.0078125, 0.1640625
0001188, 4, 0.4296875, 0.4296875
0001188, 5, 0.4609375, 0.7109375
0001188, 6, 0.1328125, 0.3984375
0001189, 0, 0.4140625, 0.1953125
0001189, 2, 0.0078125, 0.4765625
0001189, 2, 0.3359375, 0.5390625
0001189, 7, 0.6171875, 0.6796875
0001198, 0, 0.5390625, 0.0703125
0001198, 0, 0.5859375, 0.6328125
0001198, 2, 0.1484375, 0.4453125
0001200, 0, 0.4609375, 0.4609375
0001200, 3, 0.1015625, 0.1640625
0001200, 4, 0.7109375, 0.3984375
0001205, 0, 0.0078125, 0.1484375
0001205, 0, 0.2734375, 0.4453125
0001205, 6, 0.2578125, 0.7109375
0001205, 8, 0.5390625, 0.6015625
0001217, 0, 0.6484375, 0.1171875
0001217, 0, 0.3671875, 0.6953125
0001217, 2, 0.3828125, 0.0546875
0001221, 0, 0.7578125, 0.7578125
0001221, 2, 0.6640625, 0.0078125
0001221, 4, 0.7421875, 0.4765625
0001221, 9, 0.3828125, 0.2890625
0001225, 0, 0.2421875, 0.5546875
0001225, 4, 0.7578125, 0.4296875
0001229, 0, 0.6484375, 0.5703125
0001229, 1, 0.0234375, 0.5859375
0001229, 2, 0.1640625, 0.1328125
0001229, 8, 0.5546875, 0.0078125
0001233, 0, 0.3359375, 0.3828125
0001233, 2, 0.7265625, 0.0546875
0001233, 4, 0.0546875, 0.1328125
0001233, 4, 0.7734375, 0.5546875
0001241, 0, 0.2734375, 0.4140625
0001241, 2, 0.6640625, 0.4921875
0001241, 4, 0.6796875, 0.0078125
0001241, 6, 0.0078125, 0.6796875
0001244, 0, 0.6328125, 0.6328125
0001244, 1, 0.3515625, 0.1796875
0001252, 0, 0.4609375, 0.5078125
0001252, 0, 0.1796875, 0.5859375
0001252, 8, 0.7265625, 0.2890625
0001252, 9, 0.3203125, 0.1015625
0001254, 0, 0.5078125, 0.6328125
0001254, 5, 0.0234375, 0.0390625
0001254, 5, 0.5703125, 0.4140625
0001254, 7, 0.1796875, 0.3515625
0001256, 0, 0.3515625, 0.4296875
0001256, 6, 0.1015625, 0.2265625
0001256, 8, 0.6796875, 0.3984375
0001264, 0, 0.7109375, 0.1796875
0001264, 7, 0.3359375, 0.3984375
0001270, 0, 0.4140625, 0.6484375
0001270, 3, 0.7265625, 0.1015625
0001271, 0, 0.6484375, 0.0078125
0001271, 8, 0.1171875, 0.6640625
0001276, 0, 0.0390625, 0.6953125
0001276, 3, 0.6328125, 0.6640625
0001276, 9, 0.5234375, 0.2265625
0001278, 0, 0.1640625, 0.0703125
0001278, 0, 0.5546875, 0.7265625
0001278, 1, 0.4765625, 0.2421875
0001278, 9, 0.1484375, 0.5390625
0001284, 0, 0.5703125, 0.3671875
0001284, 0, 0.5234375, 0.6015625
0001286, 0, 0.1796875, 0.2421875
0001286, 2, 0.6015625, 0.6796875
0001294, 0, 0.6796875, 0.2265625
0001294, 7, 0.3046875, 0.4609375
0001294, 9, 0.2890625, 0.1796875
0001298, 0, 0.0703125, 0.2265625
0001298, 3, 0.5703125, 0.1015625
0001298, 3, 0.2890625, 0.5546875
0001298, 5, 0.5078125, 0.3828125
0001303, 0, 0.3359375, 0.6640625
0001303, 6, 0.2734375, 0.2890625
0001306, 0, 0.2734375, 0.4140625
0001306, 3, 0.7109375, 0.4609375
0001306, 6, 0.4296875, 0.6953125
0001306, 7, 0.0078125, 0.5078125
0001331, 0, 0.7734375, 0.2890625
0001331, 0, 0.1171875, 0.7734375
0001332, 0, 0.3828125, 0.1796875
0001332, 7, 0.1015625, 0.0546875
0001332, 8, 0.6484375, 0.4921875
0001341, 0, 0.6640625, 0.0546875
0001341, 8, 0.0234375, 0.4296875
0001349, 0, 0.4296875, 0.7421875
0001349, 4, 0.0859375, 0.4296875
0001349, 6, 0.3203125, 0.4765625
0001349, 9, 0.5078125, 0.2578125
0001360, 0, 0.2109375, 0.1953125
0001360, 1, 0.7421875, 0.0078125
0001360, 3, 0.4921875, 0.5078125
0001360, 5, 0.3359375, 0.7734375
0001362, 0, 0.7578125, 0.0078125
0001362, 1, 0.4921875, 0.4296875
0001362, 5, 0.7734375, 0.6640625
0001363, 0, 0.7265625, 0.4765625
0001363, 5, 0.6015625, 0.0234375
0001363, 6, 0.1484375, 0.1953125
0001363, 9, 0.0703125, 0.4453125
0001365, 0, 0.5390625, 0.1328125
0001365, 5, 0.0546875, 0.7578125
0001365, 6, 0.2734375, 0.0390625
0001365, 8, 0.6015625, 0.6015625
0001369, 0, 0.1953125, 0.1484375
0001369, 0, 0.3359375, 0.4140625
0001369, 6, 0.2421875, 0.7265625
0001369, 9, 0.6484375, 0.6328125
0001370, 0, 0.4140625, 0.6171875
0001370, 9, 0.7265625, 0.5546875
0001371, 0, 0.5234375, 0.3046875
0001371, 7, 0.6953125, 0.7109375
0001375, 0, 0.6328125, 0.4140625
0001375, 5, 0.5546875, 0.0546875
0001385, 0, 0.0546875, 0.5546875
0001385, 1, 0.4609375, 0.3359375
0001385, 3, 0.1015625, 0.3203125
0001385, 7, 0.7578125, 0.1484375
0001386, 0, 0.6015625, 0.6796875
0001386, 5, 0.7578125, 0.2578125
0001386, 7, 0.1171875, 0.6953125
0001389, 0, 0.5546875, 0.4453125
0001389, 9, 0.2421875, 0.3203125
0001396, 0, 0.1015625, 0.4453125
0001396, 8, 0.5703125, 0.2734375
0001420, 0, 0.6640625, 0.2734375
0001420, 2, 0.5234375, 0.4765625
0001420, 2, 0.2890625, 0.7734375
0001420, 3, 0.2265625, 0.0234375
0001427, 0, 0.6640625, 0.2578125
0001427, 1, 0.4296875, 0.1015625
0001427, 1, 0.3515625, 0.4140625
0001427, 6, 0.5703125, 0.7578125
0001429, 0, 0.3046875, 0.1015625
0001429, 2, 0.3515625, 0.7109375
0001429, 7, 0.6484375, 0.1015625
0001429, 7, 0.0546875, 0.6171875
0001432, 0, 0.2421875, 0.1328125
0001432, 2, 0.3203125, 0.4140625
0001432, 8, 0.6328125, 0.6640625
0001432, 9, 0.3515625, 0.7578125
0001433, 0, 0.0703125, 0.2890625
0001433, 3, 0.5390625, 0.0859375
0001434, 0, 0.7578125, 0.4765625
0001434, 4, 0.1796875, 0.2265625
0001434, 8, 0.2734375, 0.6171875
0001434, 9, 0.5078125, 0.0390625
0001442, 0, 0.0703125, 0.7109375
0001442, 6, 0.5703125, 0.2890625
0001444, 0, 0.6953125, 0.5078125
0001444, 5, 0.0859375, 0.1171875
0001444, 6, 0.0234375, 0.3359375
0001444, 8, 0.4140625, 0.3671875
0001448, 0, 0.2578125, 0.3203125
0001448, 2, 0.2109375, 0.0703125
0001448, 3, 0.5234375, 0.1171875
0001448, 6, 0.4765625, 0.4296875
0001450, 0, 0.3515625, 0.2421875
0001450, 5, 0.0078125, 0.6328125
0001450, 6, 0.0703125, 0.1484375
0001450, 8, 0.2421875, 0.6796875
0001464, 0, 0.1171875, 0.3046875
0001464, 1, 0.3671875, 0.7265625
0001488, 0, 0.3046875, 0.6015625
0001488, 1, 0.0078125, 0.2265625
0001488, 4, 0.5234375, 0.2734375
0001488, 8, 0.7578125, 0.2890625
0001493, 0, 0.3671875, 0.1640625
0001493, 2, 0.7109375, 0.7421875
0001493, 3, 0.3359375, 0.7421875
0001493, 4, 0.7578125, 0.5234375
0001498, 0, 0.0078125, 0.1171875
0001498, 7, 0.2734375, 0.5859375
0001508, 0, 0.5703125, 0.5390625
0001508, 5, 0.5859375, 0.2578125
0001519, 0, 0.2578125, 0.3515625
0001519, 5, 0.4453125, 0.0390625
0001520, 0, 0.7109375, 0.0390625
0001520, 2, 0.6171875, 0.4140625
0001520, 5, 0.3828125, 0.6171875
0001520, 6, 0.2578125, 0.2890625
0001532, 0, 0.0859375, 0.2109375
0001532, 8, 0.5234375, 0.0859375
0001534, 0, 0.5234375, 0.0234375
0001534, 4, 0.6953125, 0.2890625
0001534, 5, 0.1640625, 0.6640625
0001534, 7, 0.3828125, 0.3828125
0001541, 0, 0.3046875, 0.0078125
0001541, 0, 0.2109375, 0.4453125
0001541, 1, 0.6015625, 0.0390625
0001541, 2, 0.7265625, 0.4296875
0001542, 0, 0.0703125, 0.2734375
0001542, 1, 0.7109375, 0.4453125
0001548, 0, 0.2578125, 0.0078125
0001548, 0, 0.0234375, 0.5234375
0001548, 1, 0.3515625, 0.6015625
0001548, 6, 0.7109375, 0.2421875
0001549, 0, 0.5234375, 0.1171875
0001549, 5, 0.6171875, 0.5234375
0001549, 8, 0.1328125, 0.6953125
0001549, 8, 0.7109375, 0.7421875
0001563, 0, 0.4140625, 0.1328125
0001563, 2, 0.0390625, 0.1328125
0001563, 2, 0.1328125, 0.3984375
0001563, 5, 0.3515625, 0.7109375
0001565, 0, 0.4765625, 0.0078125
0001565, 0, 0.5703125, 0.6328125
0001565, 2, 0.2734375, 0.1796875
0001565, 5, 0.2421875, 0.4296875
0001566, 0, 0.6796875, 0.2578125
0001566, 1, 0.4765625, 0.1953125
0001566, 2, 0.1484375, 0.5390625
0001566, 6, 0.5703125, 0.5078125
0001570, 0, 0.3671875, 0.4140625
0001570, 2, 0.0546875, 0.5703125
0001571, 0, 0.6171875, 0.3671875
0001571, 2, 0.3359375, 0.1953125
0001571, 4, 0.2578125, 0.4765625
0001571, 6, 0.1171875, 0.0390625
0001581, 0, 0.7109375, 0.1484375
0001581, 4, 0.1171875, 0.3828125
0001582, 0, 0.1328125, 0.4296875
0001582, 6, 0.7265625, 0.4296875
0001584, 0, 0.5390625, 0.6953125
0001584, 9, 0.4765625, 0.1015625
0001585, 0, 0.4609375, 0.1328125
0001585, 1, 0.1484375, 0.1171875
0001585, 1, 0.5078125, 0.4609375
0001585, 3, 0.7578125, 0.2890625
0001587, 0, 0.2421875, 0.1484375
0001587, 3, 0.6640625, 0.4609375
0001597, 0, 0.0234375, 0.1640625
0001597, 4, 0.5703125, 0.1484375
0001601, 0, 0.5859375, 0.5390625
0001601, 2, 0.2734375, 0.0703125
0001601, 6, 0.0703125, 0.4609375
0001601, 8, 0.5078125, 0.3203125
0001604, 0, 0.4609375, 0.7421875
0001604, 3, 0.7265625, 0.0078125
0001604, 4, 0.6796875, 0.3046875
0001604, 6, 0.1015625, 0.3515625
0001610, 0, 0.4765625, 0.2890625
0001610, 1, 0.7109375, 0.5390625
0001610, 7, 0.0859375, 0.6484375
0001610, 8, 0.0546875, 0.2890625
0001611, 0, 0.7578125, 0.6953125
0001611, 1, 0.1953125, 0.4453125
0001611, 2, 0.1796875, 0.2265625
0001611, 9, 0.5078125, 0.0078125
0001614, 0, 0.2109375, 0.0234375
0001614, 4, 0.0703125, 0.6171875
0001614, 9, 0.5078125, 0.1171875
0001615, 0, 0.4140625, 0.1171875
0001615, 4, 0.1484375, 0.6796875
0001615, 5, 0.1953125, 0.2734375
0001615, 8, 0.4765625, 0.4921875
0001617, 0, 0.6953125, 0.2421875
0001617, 4, 0.6796875, 0.6484375
0001617, 7, 0.2421875, 0.5703125
0001617, 9, 0.1015625, 0.2109375
0001618, 0, 0.0234375, 0.6953125
0001618, 3, 0.2265625, 0.2109375
0001619, 0, 0.1796875, 0.5703125
0001619, 1, 0.6328125, 0.7578125
0001619, 2, 0.4140625, 0.2421875
0001619, 9, 0.6953125, 0.3671875
0001621, 0, 0.1640625, 0.6171875
0001621, 1, 0.5234375, 0.3984375
0001621, 5, 0.0859375, 0.3515625
0001621, 8, 0.7265625, 0.7578125
0001622, 0, 0.4609375, 0.6171875
0001622, 4, 0.3203125, 0.2890625
0001622, 7, 0.4921875, 0.0078125
0001624, 0, 0.7734375, 0.6328125
0001624, 4, 0.7578125, 0.3203125
0001624, 6, 0.6015625, 0.0703125
0001624, 7, 0.4921875, 0.7578125
0001626, 0, 0.2734375, 0.4140625
0001626, 3, 0.1171875, 0.6328125
0001627, 0, 0.7109375, 0.6953125
0001627, 3, 0.1953125, 0.3046875
0001627, 5, 0.0234375, 0.6640625
0001627, 9, 0.3203125, 0.0234375
0001629, 0, 0.4609375, 0.1015625
0001629, 1, 0.1484375, 0.6796875
0001629, 7, 0.0859375, 0.2578125
0001629, 8, 0.4609375, 0.6484375
0001635, 0, 0.6015625, 0.1484375
0001635, 8, 0.1640625, 0.3203125
0001635, 9, 0.2890625, 0.0703125
0001635, 9, 0.5859375, 0.4453125
0001640, 0, 0.7734375, 0.2890625
0001640, 0, 0.2421875, 0.7265625
0001640, 6, 0.4765625, 0.0078125
0001640, 6, 0.0078125, 0.3515625
0001642, 0, 0.2890625, 0.4296875
0001642, 4, 0.0390625, 0.6015625
0001652, 0, 0.0703125, 0.4140625
0001652, 7, 0.7421875, 0.5859375
0001652, 9, 0.6953125, 0.1015625
0001657, 0, 0.5078125, 0.7109375
0001657, 4, 0.1640625, 0.1328125
0001657, 8, 0.5390625, 0.0390625
0001660, 0, 0.4140625, 0.2578125
0001660, 1, 0.3828125, 0.6015625
0001660, 2, 0.0703125, 0.4296875
0001660, 8, 0.7578125, 0.3046875
0001661, 0, 0.2421875, 0.2734375
0001661, 6, 0.7265625, 0.4453125
0001661, 7, 0.7265625, 0.1640625
0001662, 0, 0.1796875, 0.2421875
0001662, 1, 0.5703125, 0.4296875
0001662, 1, 0.2109375, 0.5078125
0001662, 2, 0.4609375, 0.2265625
0001664, 0, 0.1328125, 0.2890625
0001664, 0, 0.3984375, 0.6484375
0001664, 2, 0.6640625, 0.0546875
0001664, 4, 0.4453125, 0.2734375
0001666, 0, 0.2890625, 0.6015625
0001666, 6, 0.1015625, 0.1171875
0001669, 0, 0.1171875, 0.1015625
0001669, 2, 0.2734375, 0.7109375
0001669, 4, 0.5078125, 0.5234375
0001669, 8, 0.7421875, 0.5078125
0001681, 0, 0.2109375, 0.3671875
0001681, 2, 0.7734375, 0.2421875
0001681, 4, 0.5390625, 0.1484375
0001681, 9, 0.2734375, 0.6171875
0001698, 0, 0.0859375, 0.2265625
0001698, 1, 0.6640625, 0.3203125
0001698, 4, 0.2265625, 0.7421875
0001699, 0, 0.7421875, 0.0078125
0001699, 1, 0.7734375, 0.2265625
0001699, 7, 0.1171875, 0.2265625
0001699, 8, 0.3203125, 0.5390625
0001702, 0, 0.2734375, 0.4765625
0001702, 6, 0.1796875, 0.7265625
0001703, 0, 0.6953125, 0.3046875
0001703, 2, 0.2265625, 0.3359375
0001703, 7, 0.7109375, 0.0390625
0001703, 9, 0.2421875, 0.0390625
0001705, 0, 0.4765625, 0.0703125
0001705, 1, 0.7265625, 0.2109375
0001705, 4, 0.3984375, 0.3515625
0001705, 7, 0.7265625, 0.5078125
0001718, 0, 0.1328125, 0.7578125
0001718, 1, 0.7578125, 0.1328125
0001718, 6, 0.6796875, 0.4296875
0001718, 7, 0.4140625, 0.1015625
0001723, 0, 0.4140625, 0.6015625
0001723, 5, 0.6796875, 0.2890625
0001730, 0, 0.5078125, 0.5078125
0001730, 2, 0.7421875, 0.1171875
0001730, 6, 0.3359375, 0.0546875
0001730, 8, 0.1484375, 0.7421875
0001734, 0, 0.3671875, 0.3984375
0001734, 5, 0.7421875, 0.6328125
0001742, 0, 0.2109375, 0.0390625
0001742, 7, 0.2734375, 0.4921875
0001742, 9, 0.5546875, 0.0234375
0001745, 0, 0.3671875, 0.2578125
0001745, 5, 0.0234375, 0.5703125
0001745, 6, 0.5546875, 0.5859375
0001745, 8, 0.3359375, 0.7421875
0001747, 0, 0.6484375, 0.4609375
0001747, 2, 0.4921875, 0.0859375
0001747, 7, 0.3515625, 0.6796875
0001747, 9, 0.4296875, 0.3671875
0001749, 0, 0.5703125, 0.6484375
0001749, 2, 0.4453125, 0.3359375
0001749, 2, 0.1015625, 0.6484375
0001749, 4, 0.3359375, 0.0234375
0001758, 0, 0.5859375, 0.1796875
0001758, 7, 0.2578125, 0.3671875
0001758, 8, 0.2890625, 0.0703125
0001758, 8, 0.5703125, 0.3984375
0001759, 0, 0.6796875, 0.5546875
0001759, 8, 0.5078125, 0.0078125
0001761, 0, 0.5703125, 0.6484375
0001761, 4, 0.2109375, 0.0078125
0001761, 6, 0.4609375, 0.1953125
0001761, 6, 0.3359375, 0.5234375
0001764, 0, 0.1328125, 0.2578125
0001764, 1, 0.5390625, 0.1328125
0001764, 5, 0.0859375, 0.7578125
0001764, 6, 0.5390625, 0.5546875
0001768, 0, 0.3515625, 0.2109375
0001768, 0, 0.6640625, 0.6640625
0001768, 4, 0.0390625, 0.3671875
0001768, 7, 0.5859375, 0.2890625
0001769, 0, 0.0390625, 0.2109375
0001769, 0, 0.6953125, 0.3359375
0001769, 3, 0.1328125, 0.7578125
0001769, 5, 0.4609375, 0.6015625
0001774, 0, 0.7265625, 0.2109375
0001774, 0, 0.0078125, 0.5703125
0001781, 0, 0.3515625, 0.2421875
0001781, 2, 0.1796875, 0.0234375
0001781, 3, 0.6640625, 0.5234375
0001781, 7, 0.1328125, 0.3359375
0001784, 0, 0.2734375, 0.7578125
0001784, 5, 0.6640625, 0.7265625
0001787, 0, 0.1640625, 0.6171875
0001787, 2, 0.0546875, 0.0234375
0001787, 4, 0.5703125, 0.3671875
0001787, 5, 0.2890625, 0.2109375
0001793, 0, 0.2109375, 0.5546875
0001793, 7, 0.3828125, 0.2734375
0001794, 0, 0.3828125, 0.6015625
0001794, 1, 0.6171875, 0.4921875
0001794, 3, 0.7734375, 0.0390625
0001794, 3, 0.0703125, 0.6953125
0001796, 0, 0.6015625, 0.4296875
0001796, 5, 0.2265625, 0.2578125
0001798, 0, 0.5234375, 0.2421875
0001798, 8, 0.5859375, 0.7265625
0001802, 0, 0.4453125, 0.0078125
0001802, 0, 0.4765625, 0.4453125
0001802, 3, 0.1328125, 0.3828125
0001802, 8, 0.2421875, 0.6796875
0001805, 0, 0.6484375, 0.2421875
0001805, 4, 0.4296875, 0.3359375
0001805, 5, 0.4453125, 0.6484375
0001805, 7, 0.1015625, 0.1796875
0001817, 0, 0.1328125, 0.2890625
0001817, 3, 0.4921875, 0.4765625
0001817, 8, 0.1640625, 0.7734375
0001823, 0, 0.6484375, 0.4921875
0001823, 5, 0.0859375, 0.3828125
0001823, 8, 0.4765625, 0.0703125
0001823, 9, 0.7265625, 0.0546875
0001834, 0, 0.2578125, 0.3359375
0001834, 3, 0.4921875, 0.3984375
0001834, 7, 0.1640625, 0.6171875
0001835, 0, 0.7578125, 0.0859375
0001835, 3, 0.0078125, 0.4296875
0001835, 7, 0.6015625, 0.6796875
0001835, 8, 0.3515625, 0.6015625
0001842, 0, 0.3671875, 0.3046875
0001842, 2, 0.0390625, 0.3828125
0001842, 4, 0.6796875, 0.2109375
0001842, 4, 0.2578125, 0.7265625
0001844, 0, 0.3046875, 0.2421875
0001844, 2, 0.6484375, 0.7734375
0001844, 6, 0.5859375, 0.3828125
0001844, 7, 0.0390625, 0.4140625
0001845, 0, 0.4296875, 0.6015625
0001845, 3, 0.6484375, 0.1328125
0001848, 0, 0.7578125, 0.2578125
0001848, 2, 0.0546875, 0.4765625
0001848, 3, 0.2578125, 0.1640625
0001848, 5, 0.6171875, 0.5859375
0001853, 0, 0.6640625, 0.4765625
0001853, 3, 0.3984375, 0.5546875
0001855, 0, 0.7265625, 0.2734375
0001855, 5, 0.5078125, 0.2265625
0001855, 8, 0.3203125, 0.6484375
0001858, 0, 0.7265625, 0.3515625
0001858, 0, 0.1015625, 0.4765625
0001858, 5, 0.0703125, 0.1328125
0001862, 0, 0.0234375, 0.6796875
0001862, 1, 0.7265625, 0.5703125
0001862, 6, 0.3828125, 0.0234375
0001862, 8, 0.4921875, 0.7734375
0001866, 0, 0.6796875, 0.5859375
0001866, 2, 0.2734375, 0.7734375
0001872, 0, 0.7734375, 0.3828125
0001872, 4, 0.1328125, 0.0703125
0001872, 8, 0.3515625, 0.4296875
0001877, 0, 0.7734375, 0.0859375
0001877, 3, 0.0390625, 0.7421875
0001877, 7, 0.2890625, 0.0859375
0001877, 7, 0.4765625, 0.6328125
0001878, 0, 0.1328125, 0.5078125
0001878, 3, 0.1953125, 0.7421875
0001878, 7, 0.5546875, 0.0859375
0001882, 0, 0.6796875, 0.5859375
0001882, 4, 0.6953125, 0.1171875
0001882, 4, 0.3359375, 0.4453125
0001882, 5, 0.2265625, 0.7109375
0001883, 0, 0.6171875, 0.4765625
0001883, 4, 0.5078125, 0.2109375
0001883, 7, 0.2421875, 0.1953125
0001883, 8, 0.0546875, 0.6328125
0001891, 0, 0.3828125, 0.3046875
0001891, 1, 0.7578125, 0.1640625
0001891, 2, 0.2734375, 0.6171875
0001891, 9, 0.7265625, 0.5703125
0001892, 0, 0.7421875, 0.3203125
0001892, 3, 0.3046875, 0.4609375
0001892, 7, 0.0234375, 0.2421875
0001892, 9, 0.3046875, 0.1328125
0001893, 0, 0.6796875, 0.3671875
0001893, 0, 0.3046875, 0.6171875
0001893, 1, 0.0703125, 0.4296875
0001906, 0, 0.2265625, 0.3515625
0001906, 0, 0.6484375, 0.4921875
0001906, 0, 0.6328125, 0.7578125
0001907, 0, 0.2421875, 0.6328125
0001907, 9, 0.3984375, 0.0859375
0001907, 9, 0.6953125, 0.5234375
0001910, 0, 0.1171875, 0.0703125
0001910, 0, 0.2734375, 0.7109375
0001910, 0, 0.0234375, 0.7578125
0001918, 0, 0.6796875, 0.5078125
0001918, 6, 0.3671875, 0.5234375
0001921, 0, 0.0390625, 0.0703125
0001921, 5, 0.3203125, 0.2578125
0001921, 8, 0.4453125, 0.5703125
0001921, 8, 0.0078125, 0.7265625
0001936, 0, 0.4296875, 0.1640625
0001936, 0, 0.7734375, 0.3671875
0001936, 0, 0.3046875, 0.5546875
0001936, 9, 0.7265625, 0.5703125
0001946, 0, 0.4609375, 0.7265625
0001946, 4, 0.7421875, 0.4609375
0001946, 7, 0.0390625, 0.2265625
0001946, 9, 0.4296875, 0.5078125
0001949, 0, 0.1953125, 0.1171875
0001949, 8, 0.3203125, 0.4765625
0001950, 0, 0.3671875, 0.6640625
0001950, 4, 0.2265625, 0.1484375
0001954, 0, 0.1796875, 0.6328125
0001954, 4, 0.4609375, 0.3359375
0001963, 0, 0.0078125, 0.0546875
0001963, 0, 0.7734375, 0.0703125
0001963, 2, 0.0546875, 0.4609375
0001963, 4, 0.6015625, 0.6328125
0001965, 0, 0.4296875, 0.3046875
0001965, 3, 0.6640625, 0.7109375
0001965, 5, 0.0234375, 0.4453125
0001965, 6, 0.1640625, 0.6640625
0001972, 0, 0.3046875, 0.4140625
0001972, 2, 0.7265625, 0.0234375
0001975, 0, 0.2421875, 0.5859375
0001975, 5, 0.3515625, 0.1328125
0001975, 5, 0.0078125, 0.7421875
0001975, 9, 0.6484375, 0.5703125
0001979, 0, 0.6015625, 0.4296875
0001979, 0, 0.0859375, 0.6484375
0001979, 8, 0.2421875, 0.4296875
0001998, 0, 0.7734375, 0.2578125
0001998, 1, 0.3046875, 0.4453125
0002004, 0, 0.6484375, 0.0859375
0002004, 1, 0.1796875, 0.6796875
0002004, 8, 0.6953125, 0.5078125
0002004, 9, 0.6796875, 0.7421875
0002013, 0, 0.4296875, 0.5546875
0002013, 7, 0.0703125, 0.5703125
0002013, 9, 0.7109375, 0.1640625
0002016, 0, 0.6640625, 0.0546875
0002016, 2, 0.5703125, 0.5546875
0002016, 3, 0.1484375, 0.1171875
0002016, 9, 0.1484375, 0.5390625
0002033, 0, 0.4609375, 0.3046875
0002033, 6, 0.0078125, 0.2578125
0002033, 7, 0.7109375, 0.2421875
0002033, 7, 0.0546875, 0.5703125
0002040, 0, 0.5546875, 0.3203125
0002040, 6, 0.1484375, 0.4140625
0002043, 0, 0.1171875, 0.2890625
0002043, 2, 0.6328125, 0.7734375
0002046, 0, 0.1171875, 0.0703125
0002046, 3, 0.6640625, 0.1171875
0002050, 0, 0.7109375, 0.1953125
0002050, 2, 0.2265625, 0.0859375
0002050, 2, 0.4765625, 0.5234375
0002050, 3, 0.4921875, 0.7421875
0002053, 0, 0.0546875, 0.0859375
0002053, 7, 0.7578125, 0.6796875
0002055, 0, 0.6484375, 0.3671875
0002055, 2, 0.0546875, 0.1640625
0002055, 7, 0.2890625, 0.4296875
0002055, 8, 0.3984375, 0.7734375
0002056, 0, 0.6171875, 0.2578125
0002056, 0, 0.2109375, 0.2890625
0002056, 3, 0.1796875, 0.7578125
0002056, 8, 0.4609375, 0.6484375
0002057, 0, 0.7265625, 0.2890625
0002057, 2, 0.6328125, 0.5546875
0002061, 0, 0.3359375, 0.3203125
0002061, 3, 0.6484375, 0.7109375
0002061, 4, 0.5703125, 0.3671875
0002061, 5, 0.5546875, 0.1328125
0002077, 0, 0.4453125, 0.4140625
0002077, 4, 0.0390625, 0.0390625
0002077, 7, 0.6015625, 0.0078125
0002077, 8, 0.1796875, 0.3828125
0002085, 0, 0.3359375, 0.0703125
0002085, 0, 0.5859375, 0.1640625
0002085, 0, 0.0546875, 0.3984375
0002085, 5, 0.5078125, 0.6953125
0002092, 0, 0.1015625, 0.6171875
0002092, 4, 0.1171875, 0.1015625
0002093, 0, 0.0859375, 0.4296875
0002093, 5, 0.7421875, 0.1328125
0002093, 8, 0.4765625, 0.4921875
0002094, 0, 0.1015625, 0.1796875
0002094, 0, 0.5859375, 0.4609375
0002101, 0, 0.2265625, 0.2421875
0002101, 1, 0.6953125, 0.4609375
0002104, 0, 0.6015625, 0.2421875
0002104, 0, 0.1171875, 0.6171875
0002104, 0, 0.7734375, 0.7109375
0002104, 9, 0.1328125, 0.0703125
0002113, 0, 0.7578125, 0.3203125
0002113, 6, 0.4921875, 0.3203125
0002113, 7, 0.1953125, 0.0703125
0002113, 7, 0.5078125, 0.0703125
0002130, 0, 0.1640625, 0.4453125
0002130, 4, 0.5078125, 0.3671875
0002131, 0, 0.0703125, 0.4765625
0002131, 1, 0.6171875, 0.5546875
0002141, 0, 0.0546875, 0.4453125
0002141, 1, 0.1640625, 0.1796875
0002141, 7, 0.6953125, 0.5703125
0002144, 0, 0.7265625, 0.1796875
0002144, 2, 0.1484375, 0.5859375
0002144, 4, 0.6640625, 0.6015625
0002144, 9, 0.0546875, 0.3046875
0002145, 0, 0.1640625, 0.3203125
0002145, 5, 0.4296875, 0.0390625
0002145, 8, 0.3046875, 0.6171875
0002149, 0, 0.6953125, 0.2578125
0002149, 9, 0.1171875, 0.6484375
0002152, 0, 0.4140625, 0.2265625
0002152, 2, 0.0546875, 0.6640625
0002152, 6, 0.6796875, 0.5546875
0002155, 0, 0.6484375, 0.3984375
0002155, 2, 0.4453125, 0.6171875
0002155, 3, 0.4140625, 0.0078125
0002155, 6, 0.0546875, 0.7421875
0002156, 0, 0.1328125, 0.5703125
0002156, 5, 0.2421875, 0.1640625
0002157, 0, 0.0546875, 0.0390625
0002157, 0, 0.6484375, 0.5859375
0002157, 0, 0.3671875, 0.6953125
0002157, 7, 0.6015625, 0.1796875
0002163, 0, 0.0859375, 0.7265625
0002163, 2, 0.7421875, 0.0859375
0002163, 2, 0.1015625, 0.2265625
0002163, 7, 0.7421875, 0.6484375
0002164, 0, 0.5078125, 0.2109375
0002164, 6, 0.2109375, 0.2578125
0002171, 0, 0.5390625, 0.1484375
0002171, 6, 0.5234375, 0.4296875
0002171, 8, 0.6015625, 0.7109375
0002171, 9, 0.1796875, 0.3515625
0002177, 0, 0.6953125, 0.7265625
